"tBodyAcc-mean()-X","tBodyAcc-mean()-Y","tBodyAcc-mean()-Z","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Y","tBodyAccJerk-mean()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Y","tBodyGyro-mean()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Y","tBodyGyroJerk-mean()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-mean()","tBodyAccMag-std()","tGravityAccMag-mean()","tGravityAccMag-std()","tBodyAccJerkMag-mean()","tBodyAccJerkMag-std()","tBodyGyroMag-mean()","tBodyGyroMag-std()","tBodyGyroJerkMag-mean()","tBodyGyroJerkMag-std()","fBodyAcc-mean()-X","fBodyAcc-mean()-Y","fBodyAcc-mean()-Z","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAccJerk-mean()-X","fBodyAccJerk-mean()-Y","fBodyAccJerk-mean()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Y","fBodyAccJerk-std()-Z","fBodyGyro-mean()-X","fBodyGyro-mean()-Y","fBodyGyro-mean()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","fBodyAccMag-mean()","fBodyAccMag-std()","fBodyBodyAccJerkMag-mean()","fBodyBodyAccJerkMag-std()","fBodyBodyGyroMag-mean()","fBodyBodyGyroMag-std()","fBodyBodyGyroJerkMag-mean()","fBodyBodyGyroJerkMag-std()","SubjectId","ActivityName"
0.41449147,-0.026998276,-0.069526894,0.17417707,-0.19021732,-0.32828988,0.92289448,-0.073647913,0.13263665,-0.92568979,-0.92228024,-0.91923044,0.20198035,-0.26978831,0.1623169,0.0618486,-0.11610978,-0.56971195,-0.1325174,0.0099599755,0.058224056,-0.62343261,-0.39851834,-0.35718182,0.095693482,-0.20172269,0.058922835,-0.40962957,-0.70226604,-0.37744444,0.087036359,0.091285153,0.087036359,0.091285153,-0.1338768,0.010281341,-0.36856668,-0.56751394,-0.5672794,-0.60806388,0.18184441,-0.077155733,-0.39047447,0.17112491,-0.30990919,-0.34667042,0.035066745,-0.14743617,-0.52062021,-0.0049432839,-0.14160745,-0.61765111,-0.42796654,-0.476735,-0.24030196,-0.69005304,-0.35904127,-0.45929871,0.084757164,-0.074718648,0.08766397,-0.10528588,-0.54465651,-0.66259091,-0.61691084,-0.901151566471927,"29","WALKING_DOWNSTAIRS"
0.30671114,0.0058264005,-0.034054177,-0.025575427,0.071960868,-0.28647609,0.95407962,-0.14479266,0.0022378993,-0.95954019,-0.81817742,-0.90196278,0.47357792,-0.15662632,-0.014581323,-0.17553185,-0.12252493,-0.46259147,-0.019195064,-0.016480721,0.10030701,-0.377645,-0.46595462,-0.25883412,-0.02712313,-0.061015898,-0.19801805,-0.50096774,-0.7031886,-0.47579498,-0.01174138,0.022856876,-0.01174138,0.022856876,-0.26264621,-0.050978032,-0.29110685,-0.36197474,-0.61613599,-0.64133118,0.006909625,0.045637904,-0.36126447,-0.038606532,0.018147849,-0.30143647,-0.20595359,-0.18947897,-0.46214099,-0.21666105,-0.10684772,-0.46161143,-0.30295591,-0.51811386,-0.2720385,-0.40372652,-0.43981134,-0.32222169,0.08721184,-0.17440099,-0.1019569,0.0039729254,-0.45422808,-0.40956876,-0.65824735,-0.902430800188856,"30","WALKING_DOWNSTAIRS"
0.39276304,-0.059173884,-0.11092832,-0.14842192,0.048984289,-0.29634554,0.88843472,-0.35208513,0.024746154,-0.97455562,-0.94963851,-0.92848257,0.074300402,-0.066104089,-0.065671959,-0.16700288,-0.0091622896,-0.46260992,-0.13657719,-0.042922748,0.042663081,-0.66849313,-0.62096383,-0.41792348,-0.078410586,-0.084675641,-0.055340084,-0.45834668,-0.74384,-0.42791823,-0.12430303,0.015076704,-0.12430303,0.015076704,-0.22784285,-0.013456912,-0.52118948,-0.60960039,-0.6300678,-0.60653701,-0.11794108,0.067388359,-0.31978221,-0.16070482,-0.027534537,-0.33921413,-0.16288395,-0.017718332,-0.42333336,-0.24855583,-0.070459844,-0.49913777,-0.49206157,-0.63355229,-0.27766164,-0.72902145,-0.6159944,-0.52538793,0.083042145,-0.18323706,-0.092527511,0.072756362,-0.61501925,-0.67378314,-0.64450597,-0.903977500371564,"2","WALKING_DOWNSTAIRS"
0.32860731,0.013722763,-0.073780445,-0.067456994,-0.34568642,-0.54353541,0.94991547,-0.10077262,0.14991033,-0.94737244,-0.91726749,-0.94143027,0.29519408,-0.32951541,0.016095628,-0.31005386,-0.29033572,-0.67813989,0.013502711,-0.0699527,0.060813375,-0.57648102,-0.74577884,-0.57521084,-0.1195601,0.042634348,-0.1187716,-0.52259688,-0.83431309,-0.4463731,-0.13455384,-0.18430339,-0.13455384,-0.18430339,-0.37792388,-0.34026557,-0.56284448,-0.63896138,-0.65741618,-0.73164473,-0.21430998,-0.19335386,-0.58056917,-0.015478443,-0.4868289,-0.55849493,-0.3207238,-0.24553326,-0.64992587,-0.3609753,-0.40463005,-0.70428858,-0.48113432,-0.73613686,-0.42402748,-0.60686007,-0.75365666,-0.67760072,-0.093468015,-0.3670646,-0.30032871,-0.39682179,-0.61388857,-0.72362436,-0.71649741,-0.906534359309564,"4","WALKING_DOWNSTAIRS"
0.36489804,-0.020107747,0.010560103,0.032771917,-0.29559283,-0.4158194,0.96168447,-0.070850463,0.0231152,-0.94619988,-0.95246934,-0.79750736,0.54279943,-0.24892896,0.058065247,-0.27993789,-0.45086533,-0.64523614,-0.034044059,0.025754337,0.059985167,-0.66142568,-0.58136229,-0.45533499,0.060778431,-0.14205242,-0.14127143,-0.71800493,-0.70594975,-0.63332237,-0.054041856,-0.00073755866,-0.054041856,-0.00073755866,-0.39857991,-0.34110607,-0.51102185,-0.64753374,-0.68968108,-0.73346728,-0.028400381,-0.26786062,-0.44743051,0.055993118,-0.35527511,-0.44414605,-0.31847752,-0.45648822,-0.5960131,-0.30295535,-0.48365942,-0.69458463,-0.58033963,-0.59135266,-0.5153528,-0.68716063,-0.57819234,-0.48668673,-0.097649898,-0.10563166,-0.35794789,-0.32369299,-0.64591594,-0.71062104,-0.70601696,-0.907500264177894,"9","WALKING_DOWNSTAIRS"
0.3862422,-0.034773216,-0.10150016,0.46529881,0.13053211,-0.053962533,0.9300291,-0.15847439,0.064272919,-0.95346223,-0.94421143,-0.92070309,-0.0162154,0.37797301,-0.24709063,0.43510293,-0.18219568,-0.10742063,-0.34507268,-0.026278653,0.10808617,-0.56202368,-0.27782216,0.126246,-0.18408922,0.086585718,0.23788973,-0.43705022,-0.4508594,-0.14210809,0.42818661,0.24865822,0.42818661,0.24865822,0.2206279,0.25894717,-0.11165576,-0.37161354,-0.38908185,-0.44856201,0.32774117,-0.01227194,-0.022346661,0.51599442,0.1293387,-0.15141572,0.29752377,-0.21776541,-0.0061853003,0.45023719,-0.19789977,-0.20773496,-0.37173206,-0.26630459,0.16397924,-0.62467113,-0.29013875,0.010666977,0.29137118,0.029816902,0.38122774,0.07614353,-0.35276271,-0.49743229,-0.40020922,-0.909222600036276,"10","WALKING_DOWNSTAIRS"
0.23924751,0.022509172,-0.12544034,0.063787587,0.028245499,-0.24825077,0.92486301,-0.16382259,-0.068036443,-0.92391259,-0.85055152,-0.9065528,0.047530326,-0.030466422,-0.14415679,0.040557221,-0.072377083,-0.38611325,-0.37944303,0.055541689,0.20039056,-0.4361318,-0.46769453,-0.23714976,-0.046271725,-0.0085705349,-0.059024148,-0.15679508,-0.4331922,-0.24783799,0.0060894612,0.20635248,0.0060894612,0.20635248,-0.11951006,0.10841378,-0.22728363,-0.35577635,-0.40056545,-0.2617439,0.11047401,0.059205883,-0.23935118,0.044814899,-0.05402582,-0.31496074,0.016262154,-0.085134775,-0.3552374,-0.027096487,-0.12377845,-0.41394299,-0.15754113,-0.40529443,-0.10774737,-0.53008942,-0.51401999,-0.35449448,0.20879983,0.017108905,0.12984765,0.073015495,-0.33666614,-0.48459704,-0.30251267,-0.910566506733176,"12","WALKING_DOWNSTAIRS"
0.37986338,-0.012701825,-0.084678158,-0.31915813,-0.33518759,-0.18756715,0.91146096,-0.22125476,-0.19891691,-0.92358055,-0.92204163,-0.8563539,-0.005830042,0.041758082,-0.024588115,-0.3709965,-0.2508919,-0.444705,-0.090994475,-0.15245298,0.088582958,-0.71125806,-0.39868722,-0.29737736,0.020766168,-0.018840945,0.067240181,-0.62132625,-0.43952988,-0.56402693,-0.29876973,-0.13405318,-0.29876973,-0.13405318,-0.35292656,-0.24949858,-0.40009532,-0.55476537,-0.49571781,-0.5014151,-0.32403119,-0.29700927,-0.22595321,-0.31716856,-0.39855097,-0.23060705,-0.41569771,-0.34443695,-0.40878579,-0.37971074,-0.1996436,-0.47772633,-0.58328169,-0.34530153,-0.31979635,-0.75351202,-0.43847675,-0.35431274,-0.10762183,-0.28375979,-0.25865173,-0.24060401,-0.50025743,-0.68236687,-0.50882044,-0.912459327374959,"13","WALKING_DOWNSTAIRS"
0.38732286,-0.027284818,-0.12937495,-0.32086019,-0.30501956,-0.38812634,0.93117918,-0.19945483,0.10796791,-0.95371212,-0.9093603,-0.92422068,0.07671151,-0.15918616,-0.046130972,-0.37717594,-0.46509081,-0.71916596,-0.050008356,-0.074447267,0.10024783,-0.69307761,-0.6212891,-0.49335439,-0.080844231,0.035441349,0.090654251,-0.65070941,-0.83941085,-0.68419835,-0.31005746,-0.25214839,-0.31005746,-0.25214839,-0.47284627,-0.42375939,-0.55455188,-0.68327673,-0.74513086,-0.82755842,-0.34265562,-0.34330588,-0.5774374,-0.3123733,-0.32865431,-0.34457009,-0.37511991,-0.4918897,-0.7116368,-0.43688924,-0.47124272,-0.72459401,-0.61213617,-0.71808104,-0.49735732,-0.71872814,-0.57474558,-0.53823117,-0.29169998,-0.34677169,-0.40588401,-0.44991676,-0.70939719,-0.71943609,-0.8172233,-0.915057650504401,"18","WALKING_DOWNSTAIRS"
0.44484286,0.00074136587,-0.18912317,0.27788029,0.4184965,0.098456702,0.90983983,-0.26424239,-0.047220568,-0.91019617,-0.82011402,-0.87869493,0.58538375,-0.30731849,0.070128951,0.19011456,0.098064773,-0.23797276,-0.28338093,0.11217555,0.15977209,-0.29336119,-0.17373052,-0.12073661,-0.06448765,0.072242105,-0.23610357,-0.23974857,-0.31248085,-0.25603842,0.36588176,0.24103187,0.36588176,0.24103187,0.096893975,0.15361355,-0.021464377,-0.31118199,-0.26719316,-0.37936189,0.32573774,0.36078059,0.029943542,0.25854639,0.35876569,0.049365454,0.094740064,0.041684889,-0.15277445,0.18435681,0.086934787,-0.32183857,-0.15819437,-0.15333505,-0.058641562,-0.33702891,-0.19243111,-0.22240239,0.23892692,0.048898497,0.15938665,0.13877763,-0.2990906,-0.44190828,-0.3766799,-0.915867387050352,"20","WALKING_DOWNSTAIRS"
0.38630663,-0.045587684,-0.09402596,-0.018466773,-0.25239475,-0.16560867,0.94956666,-0.094922944,-0.14666678,-0.95493866,-0.92345808,-0.87906858,0.15013083,0.18953189,-0.35025924,-0.25938067,-0.32645336,-0.34263175,-0.0082289392,-0.039640125,0.058231604,-0.59995712,-0.57822403,-0.471446,-0.22513518,-0.082873431,-0.046985487,-0.36532413,-0.60717213,-0.39478074,-0.055638686,0.02657032,-0.055638686,0.02657032,-0.28003888,-0.18286037,-0.50821172,-0.52905987,-0.5555818,-0.46591001,-0.187624,-0.21055557,-0.17629296,0.040748657,-0.32311415,-0.22688229,-0.26385396,-0.32702439,-0.3136111,-0.32217785,-0.37484101,-0.3685791,-0.39758764,-0.54487988,-0.37482896,-0.66855238,-0.6031932,-0.55561759,0.014583647,-0.12639517,-0.27232416,-0.085920156,-0.51422595,-0.62390748,-0.4604729,-0.918638476918268,"24","WALKING_DOWNSTAIRS"
0.14450396,0.18926326,0.062769317,-0.90429967,-0.18193654,-0.44315051,0.87409866,0.042479149,0.33309449,-0.81418938,-0.25461649,-0.34244329,0.13805762,-0.34777099,-0.33527233,-0.98122357,-0.96614228,-0.98349118,-0.046489666,-0.28289794,0.22948437,-0.9733557,-0.97220339,-0.9171989,-0.11571413,-0.066663019,0.01633599,-0.98520162,-0.98666522,-0.98196657,-0.5543692,-0.18717165,-0.5543692,-0.18717165,-0.97526798,-0.97133698,-0.8738801,-0.96976795,-0.99023484,-0.9801139,-0.92128754,-0.43277861,-0.61401743,-0.89802907,-0.12526373,-0.40381329,-0.98209043,-0.96914184,-0.9815657,-0.98187701,-0.96489086,-0.98385314,-0.967536,-0.9690438,-0.89992251,-0.97513158,-0.97447678,-0.93123209,-0.44662992,-0.19941645,-0.97565857,-0.96429842,-0.97506987,-0.97112442,-0.98331724,-0.920991466479439,"1","SITTING"
0.3256536,0.028817786,-0.032056785,-0.92064897,-0.20852269,-0.49648495,0.93139929,-0.026774002,0.19167062,-0.8147095,-0.33175078,-0.46397828,0.027188333,-0.39576333,-0.31484469,-0.98443227,-0.92024411,-0.97556104,-0.031288463,-0.18638331,0.38056143,-0.98047597,-0.96260588,-0.94940508,-0.098857243,-0.01488024,-0.071397878,-0.97664884,-0.98538887,-0.97931497,-0.64484496,-0.37296297,-0.64484496,-0.37296297,-0.95738933,-0.95450473,-0.85584341,-0.94521044,-0.98196753,-0.98702276,-0.93085199,-0.4043292,-0.64645752,-0.91666779,-0.17001354,-0.46245296,-0.9818489,-0.91773496,-0.9709162,-0.98958764,-0.92939217,-0.9790077,-0.97379003,-0.96291589,-0.95664354,-0.98256816,-0.96257421,-0.95157982,-0.45189864,-0.42958907,-0.95323231,-0.95491953,-0.95902133,-0.94559709,-0.98523106,-0.920690006814863,"3","SITTING"
0.12080064,0.14263826,-0.099045917,-0.9236742,-0.021478685,-0.82780587,0.74287757,0.37353617,0.30061916,-0.80311813,-0.077872451,-0.76272479,0.060991034,-0.5186867,0.13799389,-0.91518369,-0.84529955,-0.91983101,-0.045105766,-0.12212518,0.41277462,-0.88680953,-0.88960083,-0.83121498,-0.077426976,-0.026333613,0.022527145,-0.89436908,-0.94312555,-0.87788756,-0.61970979,-0.23318045,-0.61970979,-0.23318045,-0.89430752,-0.88227122,-0.79485912,-0.86870817,-0.91945981,-0.92658966,-0.91674156,-0.20861043,-0.83035805,-0.92646869,0.0046812356,-0.83941684,-0.91816516,-0.85056386,-0.90925904,-0.91949222,-0.84992447,-0.92909593,-0.86374888,-0.90030651,-0.80515085,-0.89413797,-0.88411463,-0.8560485,-0.34449362,-0.29612487,-0.87541242,-0.89119177,-0.88504103,-0.8798905,-0.92341123,-0.920407261947825,"5","SITTING"
0.25187074,0.041622432,-0.17277115,-0.96232648,-0.74924424,-0.81745965,0.8940333,0.18798679,0.25276508,-0.97494635,-0.74119737,-0.82961965,0.08155201,-0.16672323,-0.038832608,-0.94903457,-0.94561849,-0.94345832,0.0070966207,-0.18905145,0.28919435,-0.88797078,-0.794425,-0.8467299,-0.021413263,0.16342506,0.032705867,-0.90691714,-0.90234936,-0.93830048,-0.85577853,-0.76554804,-0.85577853,-0.76554804,-0.96297822,-0.90919978,-0.80788847,-0.75961639,-0.94368069,-0.86208681,-0.950943,-0.76414649,-0.8727672,-0.96788482,-0.75643547,-0.80353679,-0.94444289,-0.9385668,-0.92610925,-0.95978191,-0.96033975,-0.96313681,-0.8476078,-0.75734509,-0.83668604,-0.90089606,-0.82249145,-0.86402452,-0.79422561,-0.78607152,-0.90476882,-0.91410475,-0.74339763,-0.81536462,-0.87108568,-0.920192503405802,"6","SITTING"
0.32290073,0.04310791,0.036292123,-0.92238349,-0.36292876,-0.43438119,0.95992175,-0.025726119,-0.040426845,-0.84278827,-0.62686057,-0.29052408,0.030440914,-0.17959187,-0.32951001,-0.95138995,-0.86894404,-0.9163846,-0.026042168,-0.27529525,0.13338195,-0.46818586,-0.81089282,-0.48706544,-0.069856365,-0.051590476,-0.02060092,-0.79274188,-0.9326049,-0.85319342,-0.65449925,-0.40757741,-0.65449925,-0.40757741,-0.92553008,-0.87913334,-0.59747986,-0.26953399,-0.90025453,-0.84885096,-0.92102788,-0.57918854,-0.592876,-0.92274915,-0.31171264,-0.40030488,-0.94734738,-0.8725993,-0.90039485,-0.96117463,-0.87384142,-0.93226397,-0.61685256,-0.86033631,-0.66993814,-0.44567336,-0.78706697,-0.48666671,-0.57169912,-0.42450211,-0.90413423,-0.85135494,-0.67057322,-0.19809651,-0.89889474,-0.92002693097618,"7","SITTING"
0.032150855,0.23568715,-0.077365735,-0.80349783,0.088641347,-0.57556069,0.70604169,0.32259807,0.40463377,-0.60414489,0.014104317,-0.55619165,0.17317866,-0.46750501,-0.22723614,-0.96346969,-0.93818563,-0.97747372,-0.07307615,-0.29420627,0.34202678,-0.95505286,-0.9103357,-0.82318632,-0.14517649,-0.080837788,0.077698751,-0.97102746,-0.96288732,-0.95787596,-0.46575924,-0.050249949,-0.46575924,-0.050249949,-0.96606746,-0.93722478,-0.80296948,-0.93560609,-0.97885588,-0.94515299,-0.85477994,-0.23348294,-0.72403969,-0.78622528,0.15963733,-0.538403,-0.95742165,-0.93279868,-0.97616912,-0.97554469,-0.9504091,-0.97709874,-0.93317635,-0.91773489,-0.80461155,-0.96237525,-0.90654848,-0.84575506,-0.34760818,-0.06689895,-0.94563284,-0.92595306,-0.93635841,-0.94613156,-0.95629843,-0.919770879672835,"8","SITTING"
0.22345536,0.097026807,-0.17616579,-0.96322717,-0.16260978,-0.88065343,0.8350533,0.27314958,0.27137369,-0.92458148,-0.23833219,-0.83297532,0.094164858,-0.41968839,0.081109828,-0.98954833,-0.96104416,-0.98312515,-0.082643726,-0.061139064,0.40621298,-0.9890428,-0.98453218,-0.97288982,-0.088758194,-0.049585898,-0.0501332,-0.99417722,-0.99322179,-0.98992868,-0.6898933,-0.37177416,-0.6898933,-0.37177416,-0.97551148,-0.97539951,-0.84518194,-0.97508597,-0.99469393,-0.99182216,-0.9725428,-0.36502235,-0.91972924,-0.95972616,-0.12370986,-0.86973553,-0.98838154,-0.97200837,-0.98007949,-0.99209004,-0.95238677,-0.98481107,-0.98557443,-0.98561636,-0.97676645,-0.99009427,-0.98387708,-0.97392998,-0.49481917,-0.40942074,-0.98216586,-0.96581508,-0.98583123,-0.97289039,-0.99190171,-0.919474412674578,"11","SITTING"
0.247838,-0.041763501,-0.13098986,-0.96090129,-0.67616001,-0.81868991,0.97857016,-0.0051080993,0.10929019,-0.95729709,-0.77532251,-0.82063029,0.071765989,-0.14500603,-0.038480106,-0.96149364,-0.94548198,-0.96459838,-0.094498234,-0.25924647,0.41236783,-0.97162262,-0.92786057,-0.88503024,-0.085565589,-0.061886197,-0.12160835,-0.98475403,-0.97269083,-0.97446043,-0.84768418,-0.77911297,-0.84768418,-0.77911297,-0.96757489,-0.93693505,-0.81314264,-0.86123828,-0.9836009,-0.96485378,-0.95611417,-0.75196702,-0.88947653,-0.9628623,-0.66119224,-0.79898686,-0.96026402,-0.94151211,-0.96073963,-0.96653619,-0.95501676,-0.96688789,-0.96801219,-0.93841943,-0.89364133,-0.97275664,-0.92238189,-0.89261113,-0.80020907,-0.80120933,-0.94324268,-0.9278905,-0.91480509,-0.85454963,-0.96852255,-0.919134084557455,"14","SITTING"
0.090218788,0.25185083,0.032076385,-0.86818601,0.28906048,-0.25327279,0.8151591,0.2744008,0.20073788,-0.75409241,0.21506327,-0.27767841,0.15349607,-0.67788016,-0.44882853,-0.9561767,-0.91607115,-0.96713707,-0.051260696,-0.27415717,0.43229561,-0.96859165,-0.91894635,-0.84895771,-0.12496336,-0.10490366,-0.0056712007,-0.97288624,-0.9584206,-0.95362966,-0.38510862,0.17693806,-0.38510862,0.17693806,-0.95003518,-0.91924417,-0.79643719,-0.91110034,-0.97083585,-0.94683713,-0.88368197,0.012921244,-0.47391871,-0.86226943,0.33478159,-0.20444157,-0.9522826,-0.92074518,-0.9642422,-0.96536471,-0.91636926,-0.96838833,-0.96203415,-0.91157337,-0.87282272,-0.97060209,-0.92434979,-0.85543365,-0.085474878,0.11744748,-0.92661493,-0.90901248,-0.92910631,-0.91439467,-0.94900927,-0.918777906381526,"15","SITTING"
0.55913494,0.089041584,0.19595097,-0.67373034,-0.43545261,-0.16145257,0.84796294,-0.18002068,-0.35094005,-0.31508478,-0.48334128,0.024247838,-0.12550522,-0.29119003,-0.48364101,-0.98099101,-0.95702783,-0.96820632,0.01500922,-0.16800611,0.1847856,-0.97719122,-0.95296183,-0.92751422,-0.11151394,-0.067296663,-0.011739206,-0.98792977,-0.98349057,-0.9823879,-0.49996218,-0.05666768,-0.49996218,-0.05666768,-0.96680777,-0.9566994,-0.90875545,-0.96647876,-0.98766571,-0.98068308,-0.73262121,-0.56547858,-0.42474525,-0.65294657,-0.41118745,-0.10100614,-0.98262694,-0.95927532,-0.96357149,-0.98081244,-0.95729645,-0.97144922,-0.97328358,-0.95806589,-0.92919425,-0.97837377,-0.95023852,-0.93339236,-0.31535905,-0.085863838,-0.96340997,-0.94718566,-0.97786818,-0.96507276,-0.98272229,-0.918372737327881,"16","SITTING"
0.33546174,0.1391304,-0.046234219,-0.94247207,-0.63014603,-0.76258594,0.94804725,-0.023439589,-0.12090268,-0.88541304,-0.64801718,-0.68039421,0.026836178,-0.081384508,-0.16842416,-0.97682209,-0.93946917,-0.96240041,-0.077122843,-0.17771852,0.18565772,-0.96245754,-0.94357856,-0.89823356,-0.065073478,0.00047640298,0.0011828416,-0.97880975,-0.95149645,-0.96457963,-0.72736863,-0.64430992,-0.72736863,-0.64430992,-0.96824985,-0.94260011,-0.89725538,-0.92251312,-0.97325783,-0.93866002,-0.94352618,-0.79563175,-0.81996291,-0.94185259,-0.58825695,-0.7510307,-0.97754594,-0.93618278,-0.95389982,-0.97804635,-0.94843931,-0.97037609,-0.94859549,-0.93478135,-0.89829443,-0.96687368,-0.95011626,-0.90732862,-0.78564889,-0.63958477,-0.94427695,-0.93904395,-0.92313163,-0.93543409,-0.94988747,-0.917909564281529,"17","SITTING"
0.21523208,-0.02578315,-0.12421765,-0.86536228,-0.77066601,-0.8660965,0.40573023,0.45452518,0.67208228,-0.71033811,-0.7877144,-0.80763594,0.16496916,-0.12163448,-0.081672258,-0.98659567,-0.9784916,-0.98720888,-0.047467159,-0.43509159,0.44826878,-0.98718374,-0.96092427,-0.93064417,-0.082123399,-0.028610163,-0.070235598,-0.97624592,-0.99228895,-0.98847873,-0.8603067,-0.77008675,-0.8603067,-0.77008675,-0.98491932,-0.98423745,-0.76609687,-0.91679151,-0.99051143,-0.98330748,-0.88539383,-0.82008131,-0.91336492,-0.85792245,-0.76131521,-0.8527741,-0.9865141,-0.9809557,-0.98369701,-0.98789588,-0.97700264,-0.98964917,-0.97681966,-0.97676572,-0.95704444,-0.99131797,-0.95367796,-0.92979454,-0.7865993,-0.79588479,-0.98529597,-0.98108862,-0.95998681,-0.9085718,-0.98217684,-0.917439056717107,"19","SITTING"
0.24694235,0.0028695415,-0.1366572,-0.9558049,-0.85576699,-0.90430351,0.93508222,-0.076839942,-0.2638734,-0.90009052,-0.82243146,-0.85540915,0.044907864,-0.098558926,-0.074634834,-0.98929765,-0.97064453,-0.96826071,-1.6750206e-05,-0.13849413,0.22099011,-0.98978614,-0.96068974,-0.95542627,-0.099748585,7.0199926e-05,-0.055680555,-0.99050946,-0.98301827,-0.98379739,-0.92131285,-0.87481661,-0.92131285,-0.87481661,-0.98175805,-0.96171317,-0.92275003,-0.95381718,-0.9879045,-0.98113971,-0.96145998,-0.85826623,-0.93257753,-0.95346367,-0.8625366,-0.89641769,-0.98785146,-0.96834423,-0.95726768,-0.99229011,-0.97607227,-0.98047948,-0.98710946,-0.95424836,-0.96697613,-0.99057087,-0.96546843,-0.95592707,-0.8668883,-0.89799486,-0.95931231,-0.96375759,-0.95461928,-0.96108925,-0.97904146,-0.916957228450319,"21","SITTING"
0.28593489,-0.047021963,-0.13998632,-0.97122527,-0.87740463,-0.89664916,0.67956039,0.39865413,0.46035343,-0.9366514,-0.90493486,-0.89804129,0.094284811,0.013203416,0.069060464,-0.96501963,-0.92464492,-0.9548334,-0.02887598,-0.27627763,0.38367417,-0.96676071,-0.9576674,-0.92642694,-0.083146097,-0.032856427,-0.080761139,-0.96757037,-0.96219364,-0.96875094,-0.91733908,-0.90163677,-0.91733908,-0.90163677,-0.95182856,-0.94208165,-0.83360654,-0.91974976,-0.97007829,-0.95749643,-0.96381875,-0.89706904,-0.91217577,-0.97470264,-0.87460006,-0.89525661,-0.9612678,-0.91864004,-0.9443749,-0.97331742,-0.93874594,-0.96506447,-0.95906609,-0.95193592,-0.93137549,-0.96913265,-0.96188211,-0.93136734,-0.92136993,-0.90572865,-0.93967033,-0.9441841,-0.9368752,-0.92219806,-0.95539363,-0.916345623149637,"22","SITTING"
0.21882692,0.022987008,0.080110957,-0.95526849,-0.87030342,-0.70284972,0.93389026,0.1646688,0.13582022,-0.9168328,-0.87986034,-0.5675781,0.088796407,-0.041726756,-0.081126572,-0.93340101,-0.93157823,-0.92781161,-0.057294283,-0.14548077,0.16910881,-0.98347061,-0.84118841,-0.94448723,-0.10642758,-0.065249112,-0.052770927,-0.97533997,-0.92323796,-0.96323608,-0.79887145,-0.70416615,-0.79887145,-0.70416615,-0.94307393,-0.8968701,-0.88970511,-0.84272892,-0.96009202,-0.90603008,-0.94589295,-0.88681253,-0.83203325,-0.95950753,-0.86929774,-0.66779234,-0.93437826,-0.93119122,-0.91236744,-0.93832363,-0.9370477,-0.94349349,-0.97535706,-0.85517161,-0.94026641,-0.98618515,-0.83412329,-0.95089205,-0.81948437,-0.70047832,-0.90275733,-0.88863145,-0.85947,-0.85801512,-0.91469471,-0.915984588635148,"23","SITTING"
0.22681184,0.010453685,-0.161827,-0.92546889,-0.57655225,-0.912708,0.64603822,0.47652178,0.40955052,-0.81449349,-0.57966943,-0.89222327,0.13479228,-0.19986157,-0.019249496,-0.98999937,-0.9644919,-0.98424044,-0.08322846,-0.16542245,0.44356755,-0.98271378,-0.96961239,-0.95749709,-0.089664867,-0.015622311,-0.049484932,-0.98725193,-0.98813239,-0.98585648,-0.83241233,-0.69639614,-0.83241233,-0.69639614,-0.98226683,-0.97466919,-0.82228682,-0.96145855,-0.98927225,-0.98715396,-0.93310446,-0.68240846,-0.95416249,-0.92238083,-0.55490318,-0.89954889,-0.98962767,-0.9688067,-0.98015746,-0.99136572,-0.9618986,-0.98729718,-0.97884849,-0.97020521,-0.96808523,-0.98386772,-0.96935418,-0.95806348,-0.74023092,-0.72038295,-0.97855941,-0.96820266,-0.97485475,-0.95978353,-0.98738861,-0.915571831807999,"25","SITTING"
